default_code,name,type,standard_price,list_price,categ_id,supplier_id,active,sale_ok,purchase_ok
08177,A/A PORTATIL - FORCECLIMA  ,consu,0.0,0.0,,CECOTEC,True,True,True
01024,SET CUCHILLOS 6 SWISS NEGRO,consu,0.0,0.0,,CECOTEC,True,True,True
2684,MININEVERA AZUL,consu,0.0,0.0,,CECOTEC,True,True,True
04443,AFEITADORA DE CABEZA,consu,0.0,0.0,,CECOTEC,True,True,True
1896,FRIGORÍFICO BAJO ENCIMERA VINTAGE BEIGE,consu,0.0,0.0,Refrigeradores,CECOTEC,True,True,True
02689,FRIGORÍFICO BOLERO BORA BLACK 4L,consu,0.0,0.0,Refrigeradores,CECOTEC,True,True,True
04443,AFEITADORA DE CABEZA,consu,0.0,0.0,,CECOTEC,True,True,True
00274,CAFETERA 66 DROP&THERMO TIME,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
RECLAMADOS,,consu,0.0,0.0,,CECOTEC,True,True,True
1503,CAFETERA CECOTEC,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
PRODUCTOS PARA DEVOLVER,,consu,0.0,0.0,,CECOTEC,True,True,True
03833,MAQUINA PARA HACER CHUCHES FUN&SUGAR ,consu,0.0,0.0,,CECOTEC,True,True,True
03834,FUN TACOS ANDALE 40W,consu,0.0,0.0,,CECOTEC,True,True,True
A01_EU…..,PLANCHA/SECADOR RITUAL CARE AIR&STRAIGHT,consu,0.0,0.0,,CECOTEC,True,True,True
3100,RAVLETTE CHEESE&GRILL (PLANCHA ASAR),consu,0.0,0.0,,CECOTEC,True,True,True
7237,GIMNASIO DRUMFIT AB,consu,0.0,0.0,,CECOTEC,True,True,True
4233,SUFCARE 850 MAGIC ONDAS PELO,consu,0.0,0.0,,CECOTEC,True,True,True
4196,ONDAS PELO - RITUALCARE 2100 SUMMER,consu,0.0,0.0,,CECOTEC,True,True,True
4181,JARRA PURIFICADORA H20 NATURE,consu,0.0,0.0,,CECOTEC,True,True,True
70018,MULTIHERRAMIENTA ROTATIVA DE PRECISION,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,CECOTEC,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
ASPIRADOR,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
BATIDORAS VASO,,consu,0.0,0.0,,UFESA,True,True,True
WHITE GOLD,BATIDORA DE VASO  (LIQUIFICADORA) 1500W,consu,0.0,0.0,Batidoras,UFESA,True,True,True
ECLIPSE,BATIDORA DE VARILLA (DE MANO),consu,0.0,0.0,Batidoras,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
CAFETERAS,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
EXPRIMIDOR,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
FREIDORAS AIRE,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
GOFR./SANDW./PALOM,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
MICROONDAS,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
MINIHORNO,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
PLANCHAS-COCINA,,consu,0.0,0.0,,UFESA,True,True,True
PR2000,GRILL - PLANCHA,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
PLANCHAS-ROPA,,consu,0.0,0.0,,UFESA,True,True,True
COBALT2200,PLANCHA VAPOR UFESA,consu,0.0,0.0,,UFESA,True,True,True
BBSE12120XD,PLANCHA VAPOR 2800W,consu,0.0,0.0,,UFESA,True,True,True
LUXE STEAM GLIDE,CENTRO PLANCHADO ,consu,0.0,0.0,,UFESA,True,True,True
POCKET MIST,PLANCHA VERTICAL UFESA 1470W,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
SARTENES/OLLAS,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
SECADORES,,consu,0.0,0.0,,UFESA,True,True,True
SC8350,SECADOR PELO UFESA 2400W,consu,0.0,0.0,,UFESA,True,True,True
SC8460,SECADOR PELO UFESA 2400W,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
TOSTADOR,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
VENTILADORES,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
OTROS,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,UFESA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
VENTILADOR SOBREMESA,,consu,0.0,0.0,,ABRILA,True,True,True
238071009,VENTILADOR SOBREMESA PIZARRO MINI NEGRO 2V - 20W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
240071001,MINIVENTILADOR SOBREMESA - INALAMBRICO 5W ,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
238071109,VENTILADOR SOBREMESA PIZARRO PEQUEÑO NEGRO 2V - 25W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
238071209,VENTILADOR SOBREMESA PIZARRO MEDIANO NEGRO 35W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
241871001,VENTILADOR SOBREMESA INALAMBRICO AGUILA BLANCO,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
184171201,VENTILADOR SOBREMESA CAPE BLANCO - 2V - 25W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
184171101,VENTILADOR SOBREMESA CAPE BLANCO - 3V - 35W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
242071015,VENTILADOR SOBREMESA INALAMBRICO PACHECO BLANCO,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
VENTILADOR DE PIE,,consu,0.0,0.0,,ABRILA,True,True,True
183941001,VENTILADOR DE PIE ETESIO BLANCO - 3V 40W - OSCILANTE,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
183941009,VENTILADOR DE PIE NEGRO - 3V - 40W- OSCILANTE,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
184041001,VENTILADOR DE PIE BISE BLANCO 3V 45W - OSCILANTE,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
VENTILADOR TORRE,,consu,0.0,0.0,,ABRILA,True,True,True
238371009,VENTILADOR TORRE CUCO NEGRO 3VEL. 50W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
VENTILADOR PORTATIL,,consu,0.0,0.0,,ABRILA,True,True,True
242171028,VENTILADOR INALAMBRICO PC PORTATIL JERICO BLANCO,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
VENTILADOR TECHO,,consu,0.0,0.0,,ABRILA,True,True,True
142591403,VENTILADOR BAYOMO - NIQUEL - 4 ASPAS - 59W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
142591401,VENTILADOR BAYOMO - BLANCO - 4 ASPAS - 59W,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
165391401,VENTILADOR PC DANI - BLANCO - 6VEL. ,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
142791401,VENTILADOR DC MATANUSKA 72W BLANCO - BLUETHOOT,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
142791403,VENTILADOR DC MATANUSKA 72W NIQUEL - BLUETHOOT,consu,0.0,0.0,Ventiladores,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
,,consu,0.0,0.0,,ABRILA,True,True,True
